adult,budget,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,movieId,imdbId,tmdbId
FALSE,5000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",397837,tt1691916,en,Before I Fall,"Samantha Kingston has everything. Then, everything changes. After one fateful night, she wakes up with no future at all. Trapped into reliving the same day over and over, she begins to question just how perfect her life really was.",38.995136,/eowzonDJMCuNXoJGVkP9Z7oCmiM.jpg,"[{'name': 'Jon Shestack Productions', 'id': 10991}, {'name': 'Awesomeness Films', 'id': 63484}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/2/2017,10025571,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What if today was the only day of the rest of your life?,Before I Fall,FALSE,6.8,651,2017,168286,1691916,397837
FALSE,18000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",180863,tt2763304,en,T2 Trainspotting,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",17.645877,/fbHXfr2N4pI2j7i9RLYiddjotBl.jpg,"[{'name': 'DNA Films', 'id': 284}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Cloud Eight Films', 'id': 6708}, {'name': 'Creative Scotland', 'id': 8087}, {'name': 'Decibel Films', 'id': 8286}, {'name': 'Film4', 'id': 9349}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/27/2017,41412709,117,"[{'iso_639_1': 'bg', 'name': 'български език'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Face your past. Choose your future.,T2 Trainspotting,FALSE,7.1,795,2017,168266,2763304,180863
FALSE,60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",354287,tt4758646,en,War Machine,A rock star general bent on winning the “impossible” war in Afghanistan takes us inside the complex machinery of modern war. Inspired by the true story of General Stanley McChrystal.,10.282732,/zGlzlzms2vN5vSFVMWuknu7XGXP.jpg,"[{'name': 'Plan B Entertainment', 'id': 45778}, {'name': 'Netflix', 'id': 59811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/26/2017,0,122,"[{'iso_639_1': 'ps', 'name': 'پښتو'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,We're gonna liberate the sh** out of you.,War Machine,FALSE,5.8,243,2017,173209,4758646,354287
FALSE,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",333675,tt4048668,en,Band Of Robbers,"A comedic thriller that re-imagines Mark Twain's iconic literary characters of ""Huckleberry Finn"" and ""Tom Sawyer"" as grown men in current day.",2.914586,/p7wmDch0fM9qwXXVJPDOWYW4GCf.jpg,"[{'name': 'Whitewater Films', 'id': 3095}, {'name': 'Tilted Windmill Productions', 'id': 45086}, {'name': 'Torn Sky Entertainment', 'id': 69735}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/15/2016,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,From Mark Twain's iconic books,Band Of Robbers,FALSE,6,35,2016,150602,4048668,333675
FALSE,0,"[{'id': 99, 'name': 'Documentary'}]",393961,tt6039284,en,Food Choices,The revolutionary NEW feature length documentary that the food industry doesn’t want you to see!,2.911189,/ljRo1KuVzYm0s2ydYACv4UpQyRX.jpg,[],[],4/21/2016,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Eat better, live better & help save the planet.",Food Choices,FALSE,8.2,19,2016,166373,6039284,393961
FALSE,8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",377264,tt4520364,en,Morgan,A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.,12.521071,/oY5YBkruSCh36kRTzB4W2Li70fj.jpg,"[{'name': 'Twentieth Century-Fox', 'id': 3408}, {'name': 'TSG Entertainment', 'id': 22213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/1/2016,8810591,92,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Don't let it out,Morgan,FALSE,5.7,436,2016,162594,4520364,377264
FALSE,20000000,"[{'id': 18, 'name': 'Drama'}]",184341,tt1781827,en,Hands Of Stone,The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives.,6.482559,/vPnuhguhrt1FVIaeo8CVMEarzl8.jpg,"[{'name': 'Weinstein Company, The', 'id': 7289}, {'name': 'La Piedra Films', 'id': 52064}, {'name': 'Fuego Films', 'id': 52065}, {'name': 'Epicentral Studios', 'id': 52066}]","[{'iso_3166_1': 'PA', 'name': 'Panama'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",8/26/2016,0,105,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,No más. No surrender.,Hands Of Stone,FALSE,6,110,2016,163006,1781827,184341
FALSE,0,"[{'id': 28, 'name': 'Action'}]",377206,tt3951298,en,Army Dog,"A brave Army dog returns to the U.S., where he helps his heroic handler bond with his resentful daughter on a camping trip despite danger lurking around every corner.",0.915298,/5DEd8Oaw8T2EKQkcPhE4a8JFFgI.jpg,"[{'name': 'Rogue Arts', 'id': 66284}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/12/2016,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Private Connor reporting for duty!,Army Dog,FALSE,5,1,2016,150724,3951298,377206
FALSE,2500000,"[{'id': 35, 'name': 'Comedy'}]",299641,tt3135556,en,Jimmy Vestvood: Amerikan Hero,A wannabe private investigator wins the Green Card lottery and moves to America to pursue his dream only to find himself embroiled in a conspiracy to start the next world war.,1.216497,/40rpRhar83aVOiRPfveEGe63ghk.jpg,"[{'name': 'Worldwide Media Conspiracy', 'id': 62196}, {'name': 'Perfect Nose Productions', 'id': 72165}, {'name': 'Soul Mining Production', 'id': 75652}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/13/2016,230069,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Heroes are not born, they are imported.",Jimmy Vestvood: Amerikan Hero,FALSE,5.4,14,2016,166395,3135556,299641
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",417936,tt4742556,en,Accidentally Engaged,"When unsuccessful actress Clarissa returns to her hometown for a wedding and tries to impress her old friends by claiming she's dating big time celebrity Chas Hunter, she suddenly finds herself in a comically false engagement when her lies go public and Chas decides to join the festivities in a stunt to escape bad press.",0.851042,/48DgLZdK9BXzspU3iuqBflbf02G.jpg,[],[],3/5/2016,0,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love Unscripted,Accidentally Engaged,FALSE,6.3,15,2016,165737,4742556,417936
FALSE,0,"[{'id': 99, 'name': 'Documentary'}]",396232,tt5728684,en,Sour Grapes,"Controversy erupts when an unassuming young man floods the American wine market with fake vintages valued in the millions, bamboozling the wine world elite, in this humorous and suspenseful tale of an ingenious con on the eve of the 2008 stock market crash.",1.104042,/8kWN96unco3Ok7WOTRRMH9DU560.jpg,"[{'name': 'Met Film Production', 'id': 17643}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5/27/2016,0,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,True Story - Fake Wine,Sour Grapes,FALSE,8.3,15,2016,166369,5728684,396232
FALSE,17000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",340402,tt4649416,en,Almost Christmas,A dysfunctional family gathers together for their first Christmas since their mom died.,7.288877,/mqWsK83lMa4qndGB9Nw46nZWKES.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Will Packer Productions', 'id': 49968}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/11/2016,42487325,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Five days together? Oh joy.,Almost Christmas,FALSE,5.4,195,2016,165681,4649416,340402
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",352890,tt3652862,en,Morris From America,The romantic and coming-of-age misadventures of a 13-year-old American living in Germany.,2.869366,/x0z4SHamnyV7QpFHMtEWa58FEE4.jpg,"[{'name': 'INDI Film GmbH', 'id': 41653}, {'name': 'Beachside Films', 'id': 56403}, {'name': 'Lichtblick Media GmbH', 'id': 65803}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",8/19/2016,0,89,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Nothing rhymes with Germany,Morris From America,FALSE,6,37,2016,163022,3652862,352890
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",413471,tt1588878,en,The Late Bloomer,A sex therapist goes through puberty after the successful removal of a benign tumor resting against his pituitary gland. He experiences all the changes and effects of puberty over a three-week period.,4.705178,/f31mIpTb4KWpjueeAcIx0CRewff.jpg,"[{'name': 'Millenium Films', 'id': 1020}, {'name': 'Eclectic Pictures', 'id': 71488}, {'name': 'Ineffable Pictures', 'id': 81167}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/7/2016,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Based on the (Mostly) True Story of the 30-Year-old Who Just Hit Puberty.,The Late Bloomer,FALSE,5.2,92,2016,165669,1588878,413471
FALSE,0,"[{'id': 99, 'name': 'Documentary'}]",360030,tt5275828,en,Lo And Behold: Reveries Of The Connected World,Werner Herzog's exploration of the Internet and the connected world.,4.167907,/ecz0Dz5IP9Ouk7Ta4WCOM7TxXua.jpg,"[{'name': 'Saville Productions', 'id': 73620}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/4/2016,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The human side of the digital revolution.,Lo And Behold: Reveries Of The Connected World,FALSE,6.5,76,2016,151605,5275828,360030
FALSE,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10770, 'name': 'TV Movie'}]",410718,tt5929776,en,Before The Flood,"A look at how climate change affects our environment and what society can do prevent the demise of endangered species, ecosystems, and native communities across the planet.",5.812786,/lOu2ETjnndhk89SgqK9lFb3Lb4i.jpg,"[{'name': 'Appian Way', 'id': 562}, {'name': 'National Geographic Channel', 'id': 17369}, {'name': 'RatPac Documentary Films', 'id': 40260}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/21/2016,0,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,"The science is clear, the future is not.",Before The Flood,FALSE,7.9,200,2016,165527,5929776,410718
FALSE,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",347097,tt3591988,en,Observance,"In the grip of grief following the death of his young son, his marriage on the rocks and nearing bankruptcy, Parker reluctantly returns to work as a private investigator. Embarking on an unusual assignment to observe a woman from an abandoned apartment, Parker witnesses bizarre happenings surrounding her, unaware that the derelict building that he surveys her from has birthed a dark presence which slowly threatens to consume him.",1.009579,/lq6tm0XGOGClcHE1R8Y7ryLQiEK.jpg,"[{'name': 'Sterling Cinema', 'id': 87143}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",4/3/2016,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They are watching,Observance,FALSE,5.4,12,2016,157065,3591988,347097
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",351242,tt4872078,en,The Intervention,A weekend getaway for four couples takes a sharp turn when one of the couples discovers the entire trip was orchestrated to host an intervention on their marriage.,4.989233,/4J2Vc32juKTSdqm273HDKHsWO42.jpg,"[{'name': 'Burn Later Productions', 'id': 18346}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/26/2016,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What are friends for?,The Intervention,FALSE,6.1,38,2016,163092,4872078,351242
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",402331,tt5241578,en,Hard Target 2,"Forced into a deadly cat-and-mouse game, a disgraced mixed martial arts fighter is hunted through the jungles of Southeast Asia.",5.070828,/osRjRf0zxuiytMT2Ftpv7elnZwl.jpg,"[{'name': 'Living Films', 'id': 2877}, {'name': 'Universal 1440 Entertainment', 'id': 17009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/14/2016,0,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's hunting season again...,Hard Target 2,FALSE,5.6,44,2016,163064,5241578,402331
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",397514,tt2923088,en,The Windmill Massacre,"Jennifer, an Australian girl on the run from her past, turns up in Amsterdam and, in a desperate attempt to blend in, joins a coach-load of tourists on a tour of Holland's old windmills. When the bus breaks down in the middle of nowhere, she and the other tourists are forced to seek shelter in a disused shed beside a sinister windmill where a devil-worshiping miller once ground the bones of locals instead of grain. As members of the group start to disappear, Jennifer learns that they all have something in common – a shared secret that seems to mark them all for doom.",4.643175,/mkMpC1rVEnOFKoCuxXZE2cBgakp.jpg,"[{'name': 'Pellicola', 'id': 16538}, {'name': 'ETA films', 'id': 63611}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",8/29/2016,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This isn't Hell. This is Holland.,The Windmill Massacre,FALSE,5,41,2016,165537,2923088,397514
FALSE,0,"[{'id': 99, 'name': 'Documentary'}]",421851,tt6163356,en,Michael Moore In Trumpland,"Oscar-winner Michael Moore dives right into hostile territory with his daring and hilarious one-man show, deep in the heart of TrumpLand in the weeks before the 2016 election.",1.585725,/h5Dx9IKtLMBLmHBW5SqHODRQ9Vb.jpg,"[{'name': 'Dog Eat Dog Films', 'id': 26137}, {'name': 'IMG Films', 'id': 76082}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/18/2016,0,73,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,See the film Ohio republicans tried to shut down.,Michael Moore In Trumpland,FALSE,6.3,35,2016,165539,6163356,421851
FALSE,12000000,"[{'id': 18, 'name': 'Drama'}]",334543,tt3741834,en,Lion,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",17.085145,/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'See-Saw Films', 'id': 7217}, {'name': 'Screen Australia', 'id': 7584}, {'name': 'Aquarius Films', 'id': 13786}, {'name': 'Sunstar Entertainment', 'id': 50501}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",11/24/2016,140302754,118,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,The search begins,Lion,FALSE,8,1699,2016,165551,3741834,334543
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",394223,tt5344794,en,Sniper: Special Ops,"A Special Ops military Force, led by expert sniper Sergeant Jake Chandler, are sent to a remote Afghan village to extract an American congressman being held by the Taliban.",3.88813,/xOQwXYnnl5E5tTuGUTvCX3OIq2B.jpg,"[{'name': 'Steamroller Productions', 'id': 3495}, {'name': 'Hybrid', 'id': 7119}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/3/2016,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's watching your six.,Sniper: Special Ops,FALSE,5,25,2016,163062,5344794,394223
FALSE,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",397243,tt3289956,en,The Autopsy Of Jane Doe,"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the beautiful young ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",31.772396,/hvQgtEMXzQZDCZkkLFPK6cO1FIy.jpg,"[{'name': 'IM Global', 'id': 7437}, {'name': 'Impostor Pictures', 'id': 53247}, {'name': '42', 'id': 84988}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",12/21/2016,5972942,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every body has a secret.,The Autopsy Of Jane Doe,FALSE,6.3,799,2016,165603,3289956,397243
FALSE,20000000,"[{'id': 18, 'name': 'Drama'}]",283552,tt2547584,en,The Light Between Oceans,A lighthouse keeper and his wife living off the coast of Western Australia raise a baby they rescue from an adrift rowboat.,8.483245,/pEFRzXtLmxYNjGd0XqJDHPDFKB2.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Heyday Films', 'id': 7364}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",9/2/2016,25956113,133,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love demands everything,The Light Between Oceans,FALSE,6.9,403,2016,162592,2547584,283552
FALSE,0,"[{'id': 53, 'name': 'Thriller'}]",419639,tt5254868,en,The Thinning,"In a post-apocalyptic future where population control is dictated by a high-school aptitude test, two students discover the test is smoke and mirrors hiding a larger conspiracy.",7.084179,/55yQMgLwJDyEom2Kose80JjTlDt.jpg,"[{'name': 'Legendary Digital Media', 'id': 59429}, {'name': 'Kids At Play', 'id': 60319}, {'name': 'YouTube Red', 'id': 73091}, {'name': 'Cinemand', 'id': 88931}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/12/2016,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Only the smartest will survive,The Thinning,FALSE,7.6,92,2016,165635,5254868,419639
